序號,國別,片名,上映日,總金額,總票數,首週票房,tmdb_id,imdb_id,tmdb_title,tmdb_original_title,tmdb_release_date,original_language,genres,popularity,vote_average,vote_count,runtime,production_countries,match_status,match_note
5951,台灣,煙火,2017-07-05,4460,31,0,431819,tt6317962,煙花,打ち上げ花火、下から見るか？横から見るか？,2017-08-18,ja,动画|爱情|奇幻|剧情,3.5931,6.609,363,90,JP,matched,
5952,台灣,衣櫃裡的貓,2017-07-05,2265,17,0,465282,tt5735380,衣櫃裡的貓,衣櫃裡的貓,2017-07-14,zh,,0.331,5.0,3,81,TW,matched,
5953,台灣,復仇,2017-07-05,870,6,0,459254,tt6608976,女士復仇,女士復仇,2017-10-21,cn,动作|喜剧,1.2569,6.5,4,96,HK,matched,
5957,英國,深海鯊機,2017-06-30,9685657,44352,2138117,403119,tt2932536,深海鯊機,47 Meters Down,2017-05-25,en,恐怖|惊悚,3.6657,5.806,2846,89,DO|GB|US,matched,
5958,澳洲,2點22分(數位2D版),2017-06-30,8848107,40451,1985154,269795,tt1131724,2:22,2:22,2017-06-29,en,科幻|悬疑|惊悚|爱情,2.7741,6.017,1546,98,AU|GB|US,matched,
5959,印度,巴霍巴利王：磅礡終章,2017-06-30,3207692,15524,899015,350312,tt4849438,巴霍巴利王：磅礴终章,బాహుబలి 2: ది కన్ క్లూజన్,2017-04-27,te,动作|冒险|奇幻,2.9282,7.459,847,167,IN,matched,
5960,香港,今晚打喪屍,2017-06-30,966506,4473,40055,455650,tt6220406,今晚打喪屍,今晚打喪屍,2017-06-29,cn,喜剧|恐怖,1.3955,4.7,20,105,HK,matched,
5962,日本,今天的吉良同學,2017-06-30,233101,987,14080,438640,tt5874398,今天的吉良同學,きょうのキラ君,2017-02-25,ja,爱情|剧情,1.8913,7.581,80,109,JP,matched,
5963,韓國,不汗黨：地下秩序,2017-06-30,159385,727,7390,451997,tt6777370,不汗黨：地下秩序,불한당: 나쁜 놈들의 세상,2017-05-17,ko,动作|犯罪|悬疑,3.3069,7.143,140,117,KR,matched,
5964,加拿大,恐懼虛空,2017-06-30,84615,393,16320,378018,tt4255304,恐懼虛空,The Void,2016-09-22,en,悬疑|恐怖|科幻,2.5802,6.021,1407,90,CA,matched,
5965,美國,神偷奶爸3,2017-06-29,182399115,802035,47781170,324852,tt3469046,神偷奶爸3,Despicable Me 3,2017-06-15,en,动作|动画|喜剧|家庭|冒险,6.0591,6.467,7615,90,US,matched,
5966,俄羅斯,潛行者,2017-06-26,51095,260,0,1398,tt0079944,潛行者,Сталкер,1979-05-25,ru,科幻|剧情,5.9575,8.1,2493,162,SU,matched,
5972,日本,死小孩,2017-06-23,3691670,16540,957961,444228,tt5856116,死小孩,こどもつかい,2017-06-17,ja,恐怖|悬疑|惊悚,1.4367,6.1,10,111,JP,matched,
5973,台灣,接線員,2017-06-23,2957018,13632,866829,421486,tt4486838,接線員,接線員,2017-06-23,zh,剧情,0.5091,6.0,8,100,GB|TW,matched,
5977,日本,花芯：背德禁戀,2017-06-23,223380,1146,45790,451003,tt5741848,花芯：背德禁戀,花芯,2016-08-06,ja,剧情|爱情,1.7935,5.8,14,95,JP,matched,
5978,美國,變形金剛5：最終騎士,2017-06-21,217382257,894993,57301060,335988,tt3371366,變形金剛5：最終騎士,Transformers: The Last Knight,2017-06-16,en,动作|冒险|科幻,8.9632,6.053,6684,154,US,matched,
5979,俄羅斯,鏡子,2017-06-19,55960,286,0,1396,tt0072443,鏡子,Зеркало,1975-03-07,ru,剧情|历史,11.4336,7.953,1088,107,SU,matched,
5980,中華民國,雖然媽媽說我不可以嫁去日本。,2017-06-16,10627068,45217,3081658,461445,tt5368552,雖然媽媽説我不可以嫁去日本,雖然媽媽說我不可以嫁去日本,2017-05-27,zh,,0.3985,6.6,5,92,JP|TW,matched,
5981,美國,搶救千金(數位2D版),2017-06-16,9935286,47596,2317573,373569,tt2334871,搶救千金,Snatched,2017-05-03,en,动作|喜剧,3.1898,5.348,828,90,US,matched,
5982,日本,戀妻家宮本,2017-06-16,2500981,11667,662668,411609,tt5240878,戀妻家宮本,恋妻家宮本,2016-08-25,ja,剧情,1.452,7.0,11,117,JP,matched,
5983,美國,全面封鎖,2017-06-16,2192759,11663,399350,291276,tt1734493,全面封鎖,Unlocked,2017-04-27,en,动作|惊悚,2.6704,6.271,1198,98,GB|CZ|US|CH,matched,
5984,奧地利,席勒：死神與少女,2017-06-16,974010,4836,145305,416574,tt4558396,席勒：死神與少女,Egon Schiele: Tod und Mädchen,2016-10-07,de,剧情|历史,1.1966,6.686,102,105,AT|LU,matched,
5986,法國,到 達蘭薩拉禮佛,2017-06-16,845991,3919,217515,469978,tt5016542,到達蘭薩拉禮佛,Kalachakra - L'éveil,2017-02-27,en,,0.0143,6.5,2,82,,matched,
5987,韓國,惡女,2017-06-16,780210,3601,142285,437109,tt6777338,惡女,악녀,2017-06-08,ko,动作|惊悚,3.4765,6.922,762,129,KR,matched,
5989,韓國,獨自在夜晚的海邊,2017-06-16,224680,1040,83300,434773,tt6412864,獨自在夜晚的海邊,밤의 해변에서 혼자,2017-03-23,ko,剧情,1.7623,6.6,157,101,KR,matched,
5990,瑞典,愛愛大風吹,2017-06-16,140635,676,25870,412013,tt4665630,愛愛大風吹,Swinger,2016-09-22,da,爱情|喜剧,1.9934,5.3,15,96,DK,matched,
5991,中華民國,最萌身高差,2017-06-16,79450,368,4240,366514,tt4699388,我的哈比情人,Un homme à la hauteur,2016-05-04,fr,喜剧|爱情|剧情,1.7778,6.014,870,98,FR,matched,
5994,日本,愚行錄,2017-06-09,2196810,9909,519665,412692,tt5560592,愚行錄,愚行録,2017-02-18,ja,惊悚|剧情,1.2075,6.5,33,119,JP,matched,
5995,匈牙利,綁的不是人,2017-06-09,989382,4539,109249,404584,tt4961380,綁的不是人,From a House on Willow Street,2017-03-24,en,恐怖,0.6476,4.82,178,90,ZA,matched,
5997,大陸,八月,2017-06-09,513180,2384,173480,421483,tt6118258,八月,八月,2016-10-31,zh,剧情,0.133,6.1,18,105,CN,matched,
5999,美國,鹽與火之歌,2017-06-09,204930,987,47365,340488,tt4441150,鹽與火之歌,Salt and Fire,2016-12-07,en,剧情|惊悚,1.0339,4.9,80,98,BO|FR|DE|MX|US,matched,
6000,美國,勇闖地獄門,2017-06-09,29255,135,4560,397981,tt4687358,勇闖地獄門,Beyond the Gates,2016-12-09,en,冒险|恐怖,0.7723,5.2,190,84,US,matched,
6001,美國,神鬼傳奇,2017-06-07,286709130,1204446,74565541,282035,tt2345759,神鬼傳奇,The Mummy,2017-06-06,en,奇幻|惊悚|动作|冒险|恐怖,5.896,5.517,7616,110,US,matched,
6002,義大利,祝你有個甜美的夢,2017-06-06,613040,2997,0,394260,tt4746506,祝你有個甜美的夢,Fai bei sogni,2016-11-10,it,剧情,0.5754,6.541,222,131,FR|IT,matched,
6003,俄羅斯,伊凡的少年時代,2017-06-06,19610,106,0,31442,tt0056111,伊凡的少年時代,Иваново детство,1962-05-09,ru,剧情|战争,2.3011,7.8,833,95,SU,matched,
6006,西班牙,佈局,2017-06-02,40873128,181624,2235235,411088,tt4857264,佈局,Contratiempo,2017-01-06,es,剧情|悬疑|惊悚,7.0646,8.081,4954,107,ES,matched,
6007,香港,失眠,2017-06-02,15785511,69533,4492575,447952,tt6754750,失眠,失眠,2017-05-26,cn,恐怖|悬疑,1.4087,5.7,60,102,HK,matched,
6008,日本,惡靈古堡：血仇,2017-06-02,4216958,17157,1140679,400136,tt5776208,惡靈古堡：血仇,バイオハザード ヴェンデッタ,2017-05-27,ja,动作|动画|冒险|科幻|恐怖,4.1996,6.92,1080,97,JP|US,matched,
6009,美國,失落之城,2017-06-02,1263859,6809,302056,314095,tt1212428,失落之城,The Lost City of Z,2017-03-15,en,冒险|剧情|历史,3.9038,6.391,3082,141,US|XI,matched,
6010,德國,我的觸男日記,2017-06-02,378317,1697,91420,360737,tt4932154,我的觸男日記,Die Mitte der Welt,2016-11-10,de,剧情|爱情,0.8063,7.095,273,115,AT|DE,matched,
6012,義大利,叫我鋼鐵俠,2017-06-02,37415,177,6610,364433,tt3775086,叫我鋼鐵俠,Lo chiamavano Jeeg Robot,2016-02-25,it,科幻|动作|剧情,1.3079,7.408,2584,112,IT,matched,
6013,美國,神力女超人(數位2D版),2017-05-30,333171557,1405577,75152795,297762,tt0451279,神力女超人,Wonder Woman,2017-05-30,en,动作|冒险|奇幻,12.0279,7.209,20872,141,US,matched,
6014,義大利、法國、德國,十日談,2017-05-30,36390,228,12180,314404,tt3596952,十日談．愛與慾,Maraviglioso Boccaccio,2015-02-26,it,喜剧|历史|剧情|爱情,0.6993,5.775,91,121,FR|IT,matched,
6019,義大利、法國,索多瑪120天,2017-05-28,37680,228,12630,389365,tt3838498,La Macchinazione,La Macchinazione,2016-03-24,it,剧情|历史,0.3948,5.9,36,100,IT|FR,matched,
6020,義大利、法國,一千零一夜,2017-05-28,36570,230,12300,342179,tt4692234,一千零一夜第2部：凄涼之人,"As Mil e Uma Noites: Volume 2, O Desolado",2015-07-29,pt,剧情,0.1898,7.0,43,132,FR|DE|PT|CH,matched,
6022,中華民國,吃吃的愛,2017-05-27,85206922,371675,21588225,459674,tt6912580,吃吃的愛,吃吃的愛,2017-05-27,zh,爱情|喜剧|奇幻,1.0838,6.5,11,91,CN|TW,matched,
6024,西班牙,繆思研究院,2017-05-27,25710,173,7620,353793,tt4944506,La academia de las musas,La academia de las musas,2015-08-08,es,剧情|纪录,0.0728,6.8,12,92,ES,matched,
6025,法、德、比利時,夜行盛宴,2017-05-27,20610,136,7170,380623,tt4795546,夜行盛宴,Nocturama,2016-08-31,fr,剧情|惊悚,0.7767,6.388,245,130,BE|FR|DE,matched,
6026,美國,為妳唱的歌,2017-05-26,1317627,5829,297225,330947,tt2062700,為妳唱的歌,Song to Song,2017-03-17,en,爱情|剧情,1.5596,5.5,915,129,US,matched,
6028,英國,玩命鎗火,2017-05-26,712480,3458,52090,334521,tt4158096,玩命鎗火,Free Fire,2017-03-31,en,动作|犯罪|悬疑,1.8862,6.269,1213,90,GB,matched,
6029,美國,愛在回家時,2017-05-26,663310,4212,61370,375183,tt1718924,愛在回家時,A Family Man,2016-09-13,en,剧情,1.8265,6.687,540,108,CA|US,matched,
6031,法國,雙面法蘭茲,2017-05-26,226790,1076,80035,377263,tt5029608,雙面法蘭茲,Frantz,2016-09-07,fr,历史|剧情|爱情,0.9335,7.343,734,113,FR|DE,matched,
6033,日本,藍心狂想曲,2017-05-26,12220,67,1190,448128,tt6314472,藍心狂想曲,ブルーハーツが聴こえる,2017-04-08,ja,剧情,1.5904,5.0,1,159,JP,matched,
6034,美國,加勒比海盜 神鬼奇航：死無對證(數位2D版),2017-05-25,228518043,982770,37840206,166426,tt1790809,神鬼奇航5：死無對證,Pirates of the Caribbean: Dead Men Tell No Tales,2017-05-23,en,冒险|动作|奇幻,10.7865,6.655,12768,129,US,matched,
6035,美國,海灘救護隊,2017-05-25,78800513,349935,16867625,339846,tt1469304,海灘救護隊,Baywatch,2017-05-25,en,喜剧|动作|犯罪,8.0054,6.084,8484,117,US,matched,
6036,中華民國,神秘家族,2017-05-19,9949237,44200,1838306,369562,tt4845078,神秘家族,神秘家族,2017-04-21,zh,剧情,0.8232,4.2,5,93,CN,matched,
6037,美國,直播風暴,2017-05-19,9331313,44297,1747918,339988,tt4287320,直播風暴,The Circle,2017-04-27,en,剧情|惊悚|科幻,3.4588,5.523,4583,110,AE|US,matched,
6038,英國,園長夫人：動物園的奇蹟,2017-05-19,4654875,21314,1091308,289222,tt1730768,園長夫人：動物園的奇蹟,The Zookeeper's Wife,2017-03-24,en,剧情|历史|战争,2.725,7.325,1568,127,CZ|GB|US,matched,
6039,美國,危牆狙擊,2017-05-19,4129263,20346,459661,405775,tt4218696,危牆狙擊,The Wall,2017-05-12,en,战争|惊悚|剧情|动作,3.0113,6.403,1038,90,US,matched,
6040,中華民國,台北物語,2017-05-19,3953520,16094,469115,459187,tt6985060,台北物語,台北物語,2017-05-19,zh,喜剧|剧情|犯罪,0.1979,5.0,3,118,TW,matched,
6041,中華民國,《以愛為名》,2017-05-19,2191014,9876,186240,469519,tt7158378,以愛為名,以愛為名,2017-05-12,zh,,0.4,0.0,0,88,,matched,
6042,日本,午睡公主~不為人知的故事~,2017-05-19,870586,4428,71815,428288,tt5731132,午睡公主～不為人知的故事～,ひるね姫 ～知らないワタシの物語～,2017-03-18,ja,奇幻|冒险|动画|剧情|科幻,1.8392,6.683,131,111,JP,matched,
6043,大陸,羅曼蒂克消亡史(數位2D版),2017-05-19,845087,3836,133060,382572,tt4623812,羅曼蒂克消亡史,罗曼蒂克消亡史,2016-12-16,zh,剧情|悬疑|犯罪,1.4414,6.86,57,123,CN,matched,
6046,韓國,純情,2017-05-19,245845,1163,87875,831950,tt5301170,純情巨乳 谷間で歌う,純情巨乳 谷間で歌う,2015-04-17,ja,剧情,1.502,2.3,3,70,JP,matched,
6048,美國,她們的顫慄故事,2017-05-19,59705,277,6450,297160,tt3322892,她們的顫慄故事,XX,2017-02-17,en,恐怖,2.4733,5.063,461,81,US|CA,matched,
6050,日本,極惡刑事,2017-05-19,6570,34,0,400969,tt5248042,極惡刑事,日本で一番悪い奴ら,2016-06-25,ja,喜剧|犯罪|剧情,1.2044,6.4,11,135,JP,matched,
6051,美國,心靈小屋,2017-05-12,6179520,29364,1819663,345938,tt2872518,心靈小屋,The Shack,2017-03-02,en,剧情|家庭,4.4789,7.496,2242,133,CA|HK|US,matched,
6052,日本,媽媽，晚餐吃什麼？,2017-05-12,1043751,5172,182163,450281,tt5346228,媽媽，晚餐吃什麼？,ママ、ごはんまだ？,2017-02-11,ja,剧情,0.5265,6.9,9,117,JP,matched,
6054,美國,幸福不設限,2017-05-12,374135,1748,109135,300667,tt4158624,幸福不設限,3 Generations,2016-10-27,en,喜剧|剧情,1.2886,6.353,445,87,US,matched,
6055,美國,美麗人生,2017-05-12,292735,1440,100180,345920,tt4682786,最美的安排,Collateral Beauty,2016-12-15,en,剧情|爱情,2.9723,7.219,5546,97,US,matched,
6056,中華民國,一個人的收藏,2017-05-12,290420,1366,73425,521957,tt8274446,一個人的收藏,一個人的收藏,2017-03-20,zh,纪录,0.0659,0.0,0,106,TW,matched,
6057,義大利,海上焰火,2017-05-12,257939,1166,111487,377151,tt3652526,海上焰火,Fuocoammare,2016-02-18,it,纪录,0.4832,6.647,248,114,FR|IT,matched,
6058,法國,愛情陷阱,2017-05-12,213625,983,97405,413648,tt5925968,愛情陷阱,Les Fausses confidences,2017-04-13,fr,剧情|喜剧|电视电影,0.2116,5.2,12,85,,matched,
6059,韓國,單身騎士,2017-05-12,75210,366,14130,435603,tt5966750,單身騎士,싱글라이더,2017-02-22,ko,剧情,1.2315,7.2,38,97,KR,matched,
6061,美國,亞瑟：王者之劍(數位2D版),2017-05-11,49271308,218324,15780824,274857,tt1972591,亞瑟：王者之劍,King Arthur: Legend of the Sword,2017-05-10,en,动作|剧情|奇幻,9.2911,6.556,6036,127,US,matched,
6062,美國,異形：聖約(數位IMAX 2D版),2017-05-10,81823528,349594,23632112,126889,tt2316204,異形：聖約,Alien: Covenant,2017-05-09,en,恐怖|科幻,8.975,6.175,9382,122,US,matched,
6064,香港,喜歡.你(數位2D版),2017-05-05,23634958,103861,6783353,452413,tt6772874,喜歡你,喜欢你,2017-04-28,zh,喜剧|爱情,1.358,6.8,61,106,CN,matched,
6065,美國,驗屍官,2017-05-05,22380867,102124,5860021,397243,tt3289956,驗屍官,The Autopsy of Jane Doe,2016-12-21,en,恐怖|悬疑,9.0259,6.835,4697,99,GB|US,matched,
6066,日本,與妳的第100次愛戀,2017-05-05,5244409,23687,1415738,428125,tt5614984,與妳的第100次愛戀,君と100回目の恋,2017-02-04,ja,爱情|剧情,0.8695,7.6,42,117,JP,matched,
6067,日本,攻殼機動隊1995,2017-05-05,1443411,6237,320028,9323,tt0113568,攻殻機動隊 / GHOST IN THE SHELL,GHOST IN THE SHELL,1995-11-18,ja,动作|动画|科幻,8.3401,7.9,3863,83,JP|GB,matched,
6068,日本,唱吧！奇蹟！,2017-05-05,1339868,5650,361318,410225,tt5778092,唱吧！奇蹟！,キセキ ーあの日のソビトー,2017-01-28,ja,剧情,0.9152,7.9,8,111,JP,matched,
6069,加拿大,我發瘋的那段日子,2017-05-05,637829,2921,63160,340027,tt3704700,我發瘋的那段日子,Brain on Fire,2017-02-22,en,剧情,1.4285,7.016,1424,89,IE|CA,matched,
6070,大陸,老炮兒,2017-05-05,605095,2768,0,357940,tt4701702,老炮兒,老炮儿,2015-12-18,zh,犯罪|动作|剧情,1.7537,6.825,174,134,CN,matched,
6071,英國,他們的美好時光,2017-05-05,486865,2355,91150,340101,tt1661275,他們的美好時光,Their Finest,2017-02-19,en,爱情|战争|剧情,1.4258,6.582,447,117,FR|SE|GB,matched,
6072,法國,狂舞摯愛,2017-05-05,292350,1473,83790,392794,tt4632440,狂舞摯愛,La Danseuse,2016-09-28,fr,剧情|历史,1.2752,6.5,204,108,BE|CZ|FR,matched,
6081,法國,末日前上路,2017-05-02,25790,120,930,377853,tt5072542,末日前上路,"Les Premiers, les Derniers",2016-01-27,fr,剧情|喜剧|犯罪,0.7097,6.447,66,98,BE|FR|CH,matched,
6083,美國,天才的禮物(數位2D版),2017-04-28,33830117,153772,8904052,400928,tt4481414,天才的禮物,Gifted,2017-04-07,en,剧情|喜剧,7.9854,7.997,5921,101,GB|US,matched,
6084,香港,春嬌救志明,2017-04-28,11969350,53200,2608676,447954,tt5956006,春嬌救志明,春嬌救志明,2017-04-27,cn,爱情|喜剧,1.7653,6.884,43,121,CN|HK,matched,
6085,中華民國,最完美的女孩(數位2D版),2017-04-28,4783419,21717,963321,498687,tt6985020,最完美的女孩,最完美的女孩,2017-04-13,zh,犯罪|剧情|惊悚,0.5237,5.2,4,95,TW,matched,
6086,西班牙,100公尺的人生,2017-04-28,2326177,10575,540365,402693,tt5089786,100公尺的人生,100 metros,2016-11-04,es,喜剧|剧情,0.8721,7.37,307,108,ES,matched,
6087,德國,昨日盛開的花朵,2017-04-28,639160,3141,194125,417617,tt3756046,昨日盛開的花朵,Die Blumen von Gestern,2017-01-12,de,爱情|剧情|喜剧,0.4799,7.0,41,124,AT|DE,matched,
6089,美國,APP有鬼,2017-04-28,202535,948,24890,407531,tt4998772,APP有鬼,Bedeviled,2017-06-28,en,恐怖|惊悚,0.4865,5.2,282,91,US,matched,
6090,德國,再見柏林,2017-04-28,91400,429,7980,384664,tt4911940,再見柏林,Tschick,2016-09-15,de,剧情|喜剧,1.1594,6.66,346,93,FR|DE,matched,
6091,美國,星際異攻隊2(數位2D版),2017-04-27,143562410,600344,31553516,283995,tt3896198,星際異攻隊2,Guardians of the Galaxy Vol. 2,2017-04-19,en,科幻|冒险|动作,14.154,7.609,22885,137,US,matched,
6092,美國,WE ARE X：X JAPAN 重生之路,2017-04-24,2952319,12432,609621,376391,tt4835086,WE ARE X：X JAPAN重生之路,We Are X,2016-03-12,en,音乐|纪录,0.4281,7.1,31,92,GB|JP,matched,
6093,英國,約翰伯格四季肖像,2017-04-24,355250,1632,83640,400618,tt5298558,約翰伯格四季肖像,The Seasons in Quincy: Four Portraits of John Berger,2017-06-23,en,纪录,0.1332,5.7,6,90,GB,matched,
6094,斯洛伐克,老師有問題,2017-04-24,197435,977,22200,406000,tt5061162,老師有問題,Učiteľka,2016-07-21,sk,剧情|喜剧,0.5517,6.867,105,102,CZ|SK,matched,
6100,美國,逃出絕命鎮,2017-04-21,54322661,239377,15007433,419430,tt5052448,逃出絕命鎮,Get Out,2017-02-24,en,悬疑|惊悚|恐怖,12.4487,7.622,18823,104,US,matched,
6101,香港,拆彈專家,2017-04-21,17899484,80561,4783815,441531,tt5847286,拆彈專家,拆彈專家,2017-04-20,cn,动作|犯罪|冒险|惊悚,2.6823,6.709,206,119,CN|HK,matched,
6102,美國,柯羅索巨獸,2017-04-21,9069139,42228,1451216,339967,tt4680182,柯羅索巨獸,Colossal,2017-04-06,en,剧情|奇幻|科幻,3.4858,6.274,2269,109,CA|KR|ES|US,matched,
6103,韓國,金權性內幕,2017-04-21,568887,2446,169396,434724,tt5644740,金權性內幕,더 킹,2017-01-18,ko,犯罪|动作,2.4252,7.3,88,134,KR,matched,
6104,泰國,戀愛完成式,2017-04-21,434979,1912,67402,484558,tt5855402,戀愛完成式,แค่นี้ก็ดีแล้ว,2017-02-02,th,爱情|剧情,0.1257,6.1,15,106,TH,matched,
6105,日本,生存家族,2017-04-21,339951,1592,74630,429918,tt5890000,生存家族,サバイバルファミリー,2017-02-11,ja,喜剧|剧情|冒险,1.7348,7.3,143,117,JP,matched,
6106,越南,嚇女的誘惑,2017-04-21,193316,872,5730,413416,tt5860084,嚇女的誘惑,Cô Hầu Gái,2016-09-16,vi,爱情|恐怖,0.9668,5.9,36,105,VN,matched,
6107,美國,絕魂夜,2017-04-21,148280,688,48465,296065,tt2965466,絕魂夜,Last Shift,2014-10-25,en,恐怖|悬疑,2.9209,6.281,698,87,US,matched,
6108,中華民國,指甲刀人魔,2017-04-21,131385,602,770,452404,tt6839248,指甲刀人魔,指甲刀人魔,2017-04-14,zh,喜剧|爱情|剧情,0.7437,7.2,5,100,HK,matched,
6109,美國,USSI：勇者無畏,2017-04-21,87970,415,17845,340945,tt2032572,USSI：勇者無畏,USS Indianapolis: Men of Courage,2016-09-22,en,动作|战争,1.9941,5.871,661,128,US,matched,
6114,日本,電影版 影子籃球員 LAST GAME,2017-04-19,5086548,21195,688499,428707,tt6728390,電影版 影子籃球員 LAST GAME,劇場版 黒子のバスケ LAST GAME,2017-03-18,ja,动画|喜剧,2.5872,7.634,134,91,JP,matched,
6115,中華民國,日常對話,2017-04-14,4080954,18425,1088153,425046,tt6041174,日常對話,日常對話,2016-11-05,zh,纪录,0.5595,6.5,18,88,TW,matched,
6116,中華民國,擬音,2017-04-14,702170,3171,221580,453754,tt5661084,擬音,擬音,2017-04-14,zh,纪录,0.1974,5.0,6,100,TW,matched,
6117,法國,私人採購,2017-04-14,701202,3224,172645,340676,tt4714782,私人採購,Personal Shopper,2016-12-14,fr,剧情|悬疑|惊悚,1.5421,5.93,1317,106,CZ|FR|DE,matched,
6118,法國,小鎮醫生,2017-04-14,349350,1791,107830,375950,tt5078326,小鎮醫生,Médecin de campagne,2016-03-23,fr,剧情|喜剧,0.5484,6.195,249,102,FR,matched,
6119,法國,衝突的一天,2017-04-14,294065,1406,91800,393184,tt5599692,衝突的一天,إشتباك,2016-07-27,ar,惊悚|剧情,0.8139,7.5,99,95,EG|FR|AE,matched,
6120,英國,動畫人生,2017-04-14,221610,1079,48270,376233,tt3917210,動畫人生,"Life, Animated",2016-07-01,en,纪录,0.5028,7.4,143,91,US,matched,
