"revenue","genre","year","runtime","rating","vote_count","popularity","High_Revenue"
635367,"剧情",2025,128,7.1,10,1.1664,"Non_High_Revenue"
445613,"家庭",2025,85,6.8,27,0.351,"Non_High_Revenue"
52235,"剧情",2025,94,6,22,0.2244,"Non_High_Revenue"
574556,"剧情",2025,132,7,5,0.4641,"Non_High_Revenue"
51201446,"悬疑",2025,133,7.069,1737,10.3858,"High_Revenue"
15251608,"冒险",2025,102,8.214,182,5.8207,"High_Revenue"
10726612,"音乐",2025,141,9.385,13,0.3576,"High_Revenue"
1131018,"奇幻",2025,75,0,0,0.1567,"Non_High_Revenue"
741659,"剧情",2025,109,7.4,8,1.622,"Non_High_Revenue"
473932,"剧情",2025,123,7.57,351,1.8043,"Non_High_Revenue"
275837,"惊悚",2025,120,7.049,81,0.9639,"Non_High_Revenue"
199909,"喜剧",2025,102,6.9,40,0.7046,"Non_High_Revenue"
173249,"剧情",2025,104,5.5,42,0.8935,"Non_High_Revenue"
862140,"纪录",2025,90,0,0,0.0388,"Non_High_Revenue"
31212227,"恐怖",2025,138,7.479,4466,29.187,"High_Revenue"
1709140,"动画",2025,97,4,1,0.7879,"Non_High_Revenue"
470264,"剧情",2025,98,5.1,17,0.9493,"Non_High_Revenue"
19364980,"动作",2025,108,6,35,1.4725,"High_Revenue"
14350203,"惊悚",2025,123,6.948,1583,9.9935,"High_Revenue"
2690094,"悬疑",2025,95,6.321,838,14.3951,"Non_High_Revenue"
2274779,"恐怖",2025,87,6,1,0.3306,"Non_High_Revenue"
1016236,"恐怖",2025,98,5,5,2.8726,"Non_High_Revenue"
533551,"剧情",2025,106,6.9,8,1.4744,"Non_High_Revenue"
488920,"动画",2025,75,6.452,115,0.9867,"Non_High_Revenue"
309107,"剧情",2025,91,6.1,137,0.9259,"Non_High_Revenue"
77427,"剧情",2025,126,5.2,5,0.2137,"Non_High_Revenue"
59601,"喜剧",2025,113,6.425,353,2.2906,"Non_High_Revenue"
930523,"动画",2025,94,6.2,9,0.6119,"Non_High_Revenue"
19820,"喜剧",2025,117,0,0,0.478,"Non_High_Revenue"
137490519,"家庭",2025,101,6.264,2972,21.6039,"High_Revenue"
62502167,"爱情",2025,111,7.2,8,2.0675,"High_Revenue"
21125149,"音乐",2025,132,9,2,0.7215,"High_Revenue"
4560403,"爱情",2025,122,6.692,13,1.427,"Non_High_Revenue"
4023018,"喜剧",2025,117,7.6,5,0.6747,"Non_High_Revenue"
3630572,"恐怖",2025,93,5.906,138,3.9371,"Non_High_Revenue"
3417233,"科幻",2025,75,7.8,4,0.8741,"Non_High_Revenue"
452060,"剧情",2025,114,7.238,21,0.8541,"Non_High_Revenue"
264147,"剧情",2025,139,7.8,6,1.0861,"Non_High_Revenue"
16766465,"动画",2025,80,7.556,9,3.1697,"High_Revenue"
278425,"纪录",2025,290,0,0,0.4352,"Non_High_Revenue"
42296952,"动作",2025,116,6.675,1878,18.9418,"High_Revenue"
5712926,"剧情",2025,111,7.571,14,1.1598,"High_Revenue"
1163940,"动画",2025,90,6.6,27,1.3139,"Non_High_Revenue"
1153040,"剧情",2025,88,0,0,0.3201,"Non_High_Revenue"
430507,"剧情",2025,111,4,1,0.5355,"Non_High_Revenue"
377478,"犯罪",2025,82,5.4,8,3.0394,"Non_High_Revenue"
272357,"剧情",2025,118,6.2,4,0.8371,"Non_High_Revenue"
256510,"动作",2025,103,8.2,36,1.2635,"Non_High_Revenue"
27881927,"动画",2025,105,7.768,41,4.7642,"High_Revenue"
938175,"音乐",2025,130,5.9,4,0.4191,"Non_High_Revenue"
927601,"剧情",2025,136,7.901,1055,4.3992,"Non_High_Revenue"
382953,"喜剧",2025,81,6.006,84,1.0615,"Non_High_Revenue"
5652541,"爱情",2025,102,8.387,62,6.1119,"High_Revenue"
5164665,"剧情",2025,113,6.9,36,2.4292,"High_Revenue"
1990254,"剧情",2025,138,6.582,517,4.3464,"Non_High_Revenue"
1719647,"剧情",2025,109,6,1,0.6146,"Non_High_Revenue"
1502402,"恐怖",2025,88,5.6,155,4.1531,"Non_High_Revenue"
1397919,"动作",2025,119,6.3,20,1.8374,"Non_High_Revenue"
397702,"动作",2025,108,6.778,9,1.2349,"Non_High_Revenue"
321464,"剧情",2025,113,7.6,15,1.0443,"Non_High_Revenue"
174826,"纪录",2025,93,7.7,6,0.3849,"Non_High_Revenue"
110374,"剧情",2025,105,6.2,6,0.9756,"Non_High_Revenue"
77553,"剧情",2025,103,6.704,93,0.8057,"Non_High_Revenue"
24717434,"家庭",2025,109,4.326,1620,15.2925,"High_Revenue"
91140,"动画",2025,78,6,1,0.6953,"Non_High_Revenue"
18050043,"动作",2025,144,6.4,133,5.8692,"High_Revenue"
7125732,"冒险",2025,111,7.219,16,1.6756,"High_Revenue"
5062724,"动作",2025,101,6.513,120,4.4232,"High_Revenue"
3491651,"剧情",2025,98,6,5,0.5484,"Non_High_Revenue"
1956862,"爱情",2025,104,6.4,10,1.4775,"Non_High_Revenue"
291376,"剧情",2025,0,0,0,0.2822,"Non_High_Revenue"
4262520,"音乐",2025,110,6,1,0.9589,"Non_High_Revenue"
8113540,"动作",2025,109,6.79,1561,6.526,"High_Revenue"
9321537,"剧情",2025,120,7.188,3368,13.5334,"High_Revenue"
7488390,"恐怖",2025,122,5,1,0.8755,"High_Revenue"
6463464,"恐怖",2025,124,6.9,7,3.1653,"High_Revenue"
56383633,"科幻",2025,137,6.831,3502,11.3931,"High_Revenue"
43193293,"冒险",2025,117,7.951,4052,7.1005,"High_Revenue"
564166,"纪录",2025,94,7.945,302,2.2206,"Non_High_Revenue"
344418,"剧情",2025,130,7.1,19,1.3896,"Non_High_Revenue"
1062705,"剧情",2025,132,6.453,1939,3.0301,"Non_High_Revenue"
1452135,"剧情",2025,123,6,7,0.9983,"Non_High_Revenue"
791440,"动画",2025,94,6.9,14,1.601,"Non_High_Revenue"
279751,"纪录",2025,90,0,0,0.0617,"Non_High_Revenue"
39755,"纪录",2025,89,10,1,0.125,"Non_High_Revenue"
11109828,"动画",2025,81,8,21,1.6418,"High_Revenue"
10793595,"爱情",2025,110,6.8,3,0.5762,"High_Revenue"
7967193,"恐怖",2025,97,6.003,1284,8.9445,"High_Revenue"
7183484,"剧情",2025,215,6.956,1634,6.5339,"High_Revenue"
5011594,"悬疑",2025,100,6.068,37,1.5176,"High_Revenue"
2336550,"音乐",2025,114,5.5,2,1.2319,"Non_High_Revenue"
143730,"恐怖",2025,89,5.7,223,2.8496,"Non_High_Revenue"
2880128,"惊悚",2025,93,6.88,626,4.3037,"Non_High_Revenue"
13746250,"音乐",2025,158,10,1,0.2039,"High_Revenue"
7354186,"动画",2025,90,6,1,0.8788,"High_Revenue"
5014668,"恐怖",2025,109,0,0,0.6185,"High_Revenue"
3924665,"恐怖",2025,133,6.7,3618,9.0693,"Non_High_Revenue"
1180518,"恐怖",2025,95,5.923,200,9.3093,"Non_High_Revenue"
355218,"剧情",2025,107,7.418,353,2.1063,"Non_High_Revenue"
310893,"惊悚",2025,150,7.5,47,0.6425,"Non_High_Revenue"
200581,"音乐",2025,112,6.194,31,0.6321,"Non_High_Revenue"
197638,"剧情",2025,182,7.9,44,0.6389,"Non_High_Revenue"
6414185,"喜剧",2025,128,7.5,4,1.2096,"High_Revenue"
2512056,"爱情",2025,124,6.385,525,4.4988,"Non_High_Revenue"
2339300,"恐怖",2025,44,7,2,0.6663,"Non_High_Revenue"
1031244,"剧情",2025,84,6.108,726,3.9604,"Non_High_Revenue"
1005503,"剧情",2025,137,7.4,16,1.4728,"Non_High_Revenue"
246723,"剧情",2025,107,7.205,22,1.4888,"Non_High_Revenue"
167730,"剧情",2025,112,6.5,95,0.6344,"Non_High_Revenue"
26691,"喜剧",2025,102,0,0,0.5715,"Non_High_Revenue"
102133208,"动作",2025,119,5.979,3062,12.8687,"High_Revenue"
3070115,"恐怖",2025,83,6.5,23,1.5194,"Non_High_Revenue"
2160565,"动画",2025,107,6.4,7,2.5451,"Non_High_Revenue"
1604742,"动作",2025,83,5.653,363,3.3405,"Non_High_Revenue"
405740,"恐怖",2025,94,5.7,12,0.8506,"Non_High_Revenue"
395214,"剧情",2025,120,6.3,8,1.2341,"Non_High_Revenue"
177501,"动作",2025,141,7.1,4549,6.3256,"Non_High_Revenue"
151817,"剧情",2025,92,6.347,314,1.012,"Non_High_Revenue"
79698,"剧情",2025,95,7.7,13,0.1831,"Non_High_Revenue"
16507735,"音乐",2025,124,9,3,1.0054,"High_Revenue"
683466,"剧情",2025,117,6,1,1.0747,"Non_High_Revenue"
25683290,"音乐",2025,102,8,3,0.5185,"High_Revenue"
24686975,"恐怖",2025,97,7.009,2252,9.8374,"High_Revenue"
11622022,"动作",2025,108,7.457,46,2.2995,"High_Revenue"
8027187,"科幻",2025,125,7.57,3142,10.8326,"High_Revenue"
7043358,"剧情",2025,106,7.1,16,1.3208,"High_Revenue"
177735,"动画",2025,112,7,149,1.9711,"Non_High_Revenue"
9063651,"冒险",2025,106,6.805,681,5.8544,"High_Revenue"
15438015,"恐怖",2025,114,6.232,82,3.8748,"High_Revenue"
5799764,"恐怖",2025,103,6.184,967,4.3349,"High_Revenue"
5653007,"剧情",2025,141,7.083,1420,5.2548,"High_Revenue"
2930446,"剧情",2025,104,6.084,375,4.369,"Non_High_Revenue"
960719,"纪录",2025,95,6.9,7,0.3292,"Non_High_Revenue"
951945,"剧情",2025,118,6.3,15,2.2876,"Non_High_Revenue"
249765,"剧情",2025,142,7.584,723,1.6956,"Non_High_Revenue"
29756781,"冒险",2025,85,8.086,2789,15.8546,"High_Revenue"
20974773,"动作",2025,144,6.594,786,6.9904,"High_Revenue"
5285256,"爱情",2025,115,5.701,1186,10.1324,"High_Revenue"
4364786,"家庭",2025,93,7.594,10637,45.6474,"Non_High_Revenue"
396030,"爱情",2025,114,7.417,12,1.0978,"Non_High_Revenue"
143887,"纪录",2025,68,6.6,70,0.6157,"Non_High_Revenue"
67905,"纪录",2025,83,0,0,0.2112,"Non_High_Revenue"
1747375,"音乐",2025,135,7.628,833,4.9333,"Non_High_Revenue"
5880272,"动画",2025,90,7.6,5,1.2163,"High_Revenue"
2983545,"动画",2025,68,4.5,2,0.7351,"Non_High_Revenue"
7908836,"冒险",2025,110,7.653,62,3.0795,"High_Revenue"
6562374,"爱情",2025,122,6.2,16,0.4856,"High_Revenue"
5415323,"恐怖",2025,123,7.2,10,3.2581,"High_Revenue"
634251,"剧情",2025,150,7.8,13,0.4454,"Non_High_Revenue"
264515,"剧情",2025,106,7.143,7,0.9697,"Non_High_Revenue"
225885,"家庭",2025,118,5.9,11,1.1854,"Non_High_Revenue"
221156,"冒险",2025,106,7.3,30,0.8161,"Non_High_Revenue"
160395,"喜剧",2025,117,0,0,0.478,"Non_High_Revenue"
53432,"历史",2025,100,6.5,65,1.2296,"Non_High_Revenue"
3172197,"历史",2025,120,6.868,950,4.1812,"Non_High_Revenue"
162331007,"动画",2025,145,8.712,193,6.6177,"High_Revenue"
1170792,"剧情",2025,107,7,16,1.4335,"Non_High_Revenue"
829996,"恐怖",2025,89,6.721,43,1.3406,"Non_High_Revenue"
220457,"剧情",2025,104,6.08,245,10.1646,"Non_High_Revenue"
187353,"冒险",2025,115,6.897,117,1.2384,"Non_High_Revenue"
435541,"剧情",2024,184,6.895,86,1.1701,"Non_High_Revenue"
31202697,"动作",2024,110,7.614,3256,23.249,"High_Revenue"
28143116,"动作",2024,117,6.983,203,11.8045,"High_Revenue"
5794720,"音乐",2024,112,9,1,0.4513,"High_Revenue"
5179490,"剧情",2024,28,0,0,0.0775,"High_Revenue"
3447153,"恐怖",2024,104,6.4,10,0.5502,"Non_High_Revenue"
1556796,"纪录",2024,130,0,0,0.0973,"Non_High_Revenue"
987437,"动画",2024,71,5.4,5,1.7042,"Non_High_Revenue"
587338,"剧情",2024,118,6.831,228,7.0475,"Non_High_Revenue"
79750,"纪录",2024,116,0,0,0.2502,"Non_High_Revenue"
53973,"纪录",2024,100,10,1,0.3022,"Non_High_Revenue"
44689,"剧情",2024,119,7,43,1.7532,"Non_High_Revenue"
1904260,"犯罪",2024,130,8.1,6,1.2434,"Non_High_Revenue"
9411717,"纪录",2024,114,0,0,0.4655,"High_Revenue"
5939783,"动画",2024,134,6.6,846,5.1477,"High_Revenue"
733501,"剧情",2024,132,5.9,7,1.5673,"Non_High_Revenue"
311154,"剧情",2024,102,7.4,311,3.3929,"Non_High_Revenue"
11271637,"剧情",2024,128,6.8,26,1.2875,"High_Revenue"
4015924,"剧情",2024,107,7.742,33,1.9482,"Non_High_Revenue"
558034,"惊悚",2024,110,6.075,40,0.6783,"Non_High_Revenue"
542069,"恐怖",2024,111,6.4,12,2.9437,"Non_High_Revenue"
300675,"剧情",2024,88,5.725,20,0.4486,"Non_High_Revenue"
139127,"历史",2024,133,6.392,83,0.9793,"Non_High_Revenue"
12130,"动作",2024,92,6.029,849,4.5335,"Non_High_Revenue"
85926303,"冒险",2024,118,7.312,2643,14.4558,"High_Revenue"
1954069,"纪录",2024,0,0,0,0.0143,"Non_High_Revenue"
548310,"喜剧",2024,103,7.273,483,1.2959,"Non_High_Revenue"
15389496,"动作",2024,127,6.437,2316,13.4995,"High_Revenue"
2054012,"悬疑",2024,113,5.1,66,16.7821,"Non_High_Revenue"
1456041,"恐怖",2024,104,6.1,15,0.5579,"Non_High_Revenue"
989744,"喜剧",2024,104,7.7,15,2.4185,"Non_High_Revenue"
925820,"剧情",2024,127,8,1,0.3358,"Non_High_Revenue"
910292,"纪录",2024,103,7.614,88,1.1967,"Non_High_Revenue"
467579,"剧情",2024,105,4.699,113,3.2814,"Non_High_Revenue"
153463,"剧情",2024,120,7.2,25,1.2297,"Non_High_Revenue"
126764,"剧情",2024,90,6.5,23,1.8585,"Non_High_Revenue"
46270,"剧情",2024,80,7.3,336,2.0014,"Non_High_Revenue"
38996,"纪录",2024,86,8,3,0.0281,"Non_High_Revenue"
9168932,"动作",2024,116,7.161,271,17.8107,"High_Revenue"
1769870,"音乐",2024,137,10,2,0.4886,"Non_High_Revenue"
473873,"动作",2024,116,5,2,1.3061,"Non_High_Revenue"
666856,"剧情",2024,149,7.4,11,1.2605,"Non_High_Revenue"
31091584,"纪录",2024,0,0,0,0.2072,"High_Revenue"
5133617,"剧情",2024,100,0,0,0.8078,"High_Revenue"
3639484,"剧情",2024,139,7.066,3120,12.2416,"Non_High_Revenue"
2999257,"爱情",2024,109,7.8,38,2.4634,"Non_High_Revenue"
1114224,"剧情",2024,114,5.55,10,1.3366,"Non_High_Revenue"
935900,"恐怖",2024,102,7.1,41,1.0947,"Non_High_Revenue"
173836,"剧情",2024,93,7.3,30,1.1209,"Non_High_Revenue"
148250,"音乐",2024,93,10,1,0.1253,"Non_High_Revenue"
106695,"纪录",2024,70,0,0,0.0264,"Non_High_Revenue"
84665,"喜剧",2024,97,5.934,106,0.4603,"Non_High_Revenue"
8260,"剧情",2024,110,7.1,86,1.1068,"Non_High_Revenue"
2279574,"纪录",2024,80,9,6,0.3133,"Non_High_Revenue"
4470,"动作",2024,91,7.021,491,3.6275,"Non_High_Revenue"
0,"纪录",2024,290,0,0,0.4352,"Non_High_Revenue"
6061610,"剧情",2024,106,6.748,678,2.6261,"High_Revenue"
4022283,"惊悚",2024,111,6.976,2615,7.1072,"Non_High_Revenue"
2348300,"音乐",2024,90,0,0,0.3796,"Non_High_Revenue"
291346,"剧情",2024,97,7.318,143,0.8486,"Non_High_Revenue"
188153,"恐怖",2024,89,5.4,55,0.9958,"Non_High_Revenue"
143106,"喜剧",2024,103,5.9,226,0.6903,"Non_High_Revenue"
88603,"喜剧",2024,86,5.4,5,0.2953,"Non_High_Revenue"
123630179,"冒险",2024,100,6.998,3053,22.3508,"High_Revenue"
4005080,"剧情",2024,126,7.6,6,1.0253,"Non_High_Revenue"
2892852,"剧情",2024,90,7.3,6,0.7051,"Non_High_Revenue"
2484470,"恐怖",2024,95,6.2,30,1.5032,"Non_High_Revenue"
1566257,"惊悚",2024,90,1,1,0.2804,"Non_High_Revenue"
1135291,"动作",2024,108,5.7,6,2.6697,"Non_High_Revenue"
511992,"喜剧",2024,120,8.2,14,1.0107,"Non_High_Revenue"
195330,"恐怖",2024,98,6.692,485,3.0771,"Non_High_Revenue"
169785,"剧情",2024,128,7.7,7,0.733,"Non_High_Revenue"
166130,"恐怖",2024,108,6.9,24,1.3869,"Non_High_Revenue"
119270,"电视电影",2024,104,7.2,93,2.4412,"Non_High_Revenue"
62399715,"剧情",2024,162,6.9,3003,18.8965,"High_Revenue"
21598435,"剧情",2024,126,8,73,2.7715,"High_Revenue"
5890305,"剧情",2024,162,0,0,1.3272,"High_Revenue"
2734786,"纪录",2024,117,0,0,0.2881,"Non_High_Revenue"
1175907,"恐怖",2024,96,5,421,2.7054,"Non_High_Revenue"
895495,"动作",2024,95,6.224,183,2.2381,"Non_High_Revenue"
539463,"恐怖",2024,107,4,1,0.5394,"Non_High_Revenue"
424559,"犯罪",2024,126,6.7,26,1.0736,"Non_High_Revenue"
178095,"历史",2024,137,6.5,10,1.3386,"Non_High_Revenue"
106993,"喜剧",2024,78,6.1,314,0.4577,"Non_High_Revenue"
60584769,"动作",2024,148,6.614,4379,11.51,"High_Revenue"
1665112,"爱情",2024,114,7,5,1.4483,"Non_High_Revenue"
18528600,"动作",2024,136,6.7,37,2.3019,"High_Revenue"
2394280,"动画",2024,94,7.2,12,1.2945,"Non_High_Revenue"
2209744,"动画",2024,136,8.279,439,6.6745,"Non_High_Revenue"
1509140,"爱情",2024,118,7.935,63,2.1293,"Non_High_Revenue"
1402694,"纪录",2024,111,0,0,0.3973,"Non_High_Revenue"
676051,"剧情",2024,135,7.696,28,1.9185,"Non_High_Revenue"
642920,"剧情",2024,124,6.433,15,1.4457,"Non_High_Revenue"
627469,"纪录",2024,77,7.808,13,0.4618,"Non_High_Revenue"
252751,"剧情",2024,114,7.5,1,0.5088,"Non_High_Revenue"
239299,"剧情",2024,101,2,1,0.6715,"Non_High_Revenue"
56486,"剧情",2024,96,6.409,22,1.1145,"Non_High_Revenue"
49453203,"动作",2024,124,6.989,3027,9.1599,"High_Revenue"
102280,"动作",2024,106,6.466,594,3.0062,"Non_High_Revenue"
59766,"纪录",2024,219,6.6,11,0.4536,"Non_High_Revenue"
16020273,"动作",2024,134,7.844,179,6.5355,"High_Revenue"
11575509,"剧情",2024,111,5.6,5,1.0541,"High_Revenue"
5269138,"纪录",2024,91,0,0,0.6877,"High_Revenue"
855047,"剧情",2024,116,7,139,1.5479,"Non_High_Revenue"
346637,"纪录",2024,104,8.1,201,0.8366,"Non_High_Revenue"
300467,"动作",2024,124,6.682,107,2.0965,"Non_High_Revenue"
263085,"音乐",2024,128,7.4,5,0.3006,"Non_High_Revenue"
215586,"恐怖",2024,119,0,0,0.1946,"Non_High_Revenue"
13357488,"恐怖",2024,112,6.906,117,3.1607,"High_Revenue"
362284,"恐怖",2024,138,6.667,2478,7.2764,"Non_High_Revenue"
112901,"恐怖",2024,84,6.312,2946,7.1376,"Non_High_Revenue"
28520,"犯罪",2024,112,7.136,136,0.806,"Non_High_Revenue"
34930,"剧情",2024,89,7.074,265,0.7647,"Non_High_Revenue"
33850,"剧情",2024,113,7.035,159,0.595,"Non_High_Revenue"
16464851,"剧情",2024,105,7,1,0.7104,"High_Revenue"
4108961,"恐怖",2024,125,6.786,1934,11.3137,"Non_High_Revenue"
2668375,"动作",2024,0,8.5,2,0.6966,"Non_High_Revenue"
1893307,"奇幻",2024,104,8,1,0.6685,"Non_High_Revenue"
1064248,"恐怖",2024,131,5.4,5,1.0589,"Non_High_Revenue"
542903,"剧情",2024,117,0,0,0.1465,"Non_High_Revenue"
345460,"剧情",2024,80,6.8,4,0.5192,"Non_High_Revenue"
326069,"纪录",2024,111,6.9,8,1.1378,"Non_High_Revenue"
274327,"纪录",2024,99,7.438,8,0.4043,"Non_High_Revenue"
165273,"恐怖",2024,82,5.9,81,1.5045,"Non_High_Revenue"
104849,"喜剧",2024,86,6.8,6,0.5337,"Non_High_Revenue"
92664,"剧情",2024,99,6.845,142,1.9921,"Non_High_Revenue"
29740,"剧情",2024,106,6.972,142,0.8064,"Non_High_Revenue"
124415837,"科幻",2024,109,6.665,4183,17.6077,"High_Revenue"
546560,"家庭",2024,91,7.542,214,2.8978,"Non_High_Revenue"
23857464,"恐怖",2024,140,7.136,5950,16.5095,"High_Revenue"
11422491,"恐怖",2024,127,6.584,2131,9.5654,"High_Revenue"
5012564,"动作",2024,118,6.932,96,3.2699,"High_Revenue"
2662453,"动画",2024,0,4,1,0.775,"Non_High_Revenue"
2115955,"奇幻",2024,112,6.2,12,1.1082,"Non_High_Revenue"
1932558,"犯罪",2024,105,7.1,9,1.1311,"Non_High_Revenue"
1425780,"动作",2024,90,5.251,229,5.3924,"Non_High_Revenue"
129075,"剧情",2024,85,5.7,25,0.9516,"Non_High_Revenue"
85801,"恐怖",2024,120,6.7,125,0.3693,"Non_High_Revenue"
57572,"剧情",2024,93,6.853,17,0.4078,"Non_High_Revenue"
894535,"纪录",2024,96,10,1,0.3556,"Non_High_Revenue"
1893170,"纪录",2024,93,7.85,10,0.54,"Non_High_Revenue"
54286098,"家庭",2024,102,8.307,6016,24.7872,"High_Revenue"
5525703,"动画",2024,76,7.094,16,1.6334,"High_Revenue"
5050237,"剧情",2024,107,7.5,2,0.6139,"High_Revenue"
4121451,"纪录",2024,121,7.797,37,1.1185,"Non_High_Revenue"
3693833,"恐怖",2024,93,6.132,429,2.7191,"Non_High_Revenue"
814627,"喜剧",2024,113,6.391,259,1.974,"Non_High_Revenue"
497605,"纪录",2024,80,0,0,0.0777,"Non_High_Revenue"
493071,"惊悚",2024,107,6.4,21,1.3736,"Non_High_Revenue"
368715,"剧情",2024,88,6.7,3,0.8461,"Non_High_Revenue"
20208864,"动作",2024,115,6.192,39,3.4409,"High_Revenue"
411653,"奇幻",2024,94,6.993,719,2.9652,"Non_High_Revenue"
910475,"剧情",2024,115,7.7,6,0.9466,"Non_High_Revenue"
28571819,"纪录",2024,95,7.3,3,0.3525,"High_Revenue"
2641648,"奇幻",2024,100,5.185,542,3.7399,"Non_High_Revenue"
658671,"爱情",2024,101,8.286,7,0.5465,"Non_High_Revenue"
366468,"纪录",2024,104,7.389,18,0.8195,"Non_High_Revenue"
347519,"动画",2024,84,7.2,12,0.7689,"Non_High_Revenue"
78672330,"剧情",2024,138,5.401,2894,8.3296,"High_Revenue"
20230,"剧情",2024,101,6.791,151,0.5828,"Non_High_Revenue"
965873,"剧情",2024,114,7.1,7,1.122,"Non_High_Revenue"
5717297,"犯罪",2024,100,6.2,14,1.8353,"High_Revenue"
2282464,"恐怖",2024,101,6.096,589,4.284,"Non_High_Revenue"
1252358,"纪录",2024,110,7.5,2,0.1525,"Non_High_Revenue"
737972,"犯罪",2024,109,5.6,8,0.9496,"Non_High_Revenue"
381382,"动画",2024,89,6.3,9,1.1939,"Non_High_Revenue"
273159,"科幻",2024,146,6.327,257,1.9556,"Non_High_Revenue"
251719,"剧情",2024,104,7.1,16,0.2139,"Non_High_Revenue"
236445,"剧情",2024,119,6.8,13,1.0576,"Non_High_Revenue"
192717,"动画",2024,61,6.2,8,0.3284,"Non_High_Revenue"
50266,"剧情",2024,77,0,0,0.0261,"Non_High_Revenue"
45055556,"动作",2024,101,6.347,271,3.5838,"High_Revenue"
5793281,"恐怖",2024,110,4.654,26,1.6491,"High_Revenue"
4214573,"纪录",2024,143,0,0,0.3426,"Non_High_Revenue"
2637841,"恐怖",2024,104,7,2,0.9252,"Non_High_Revenue"
1476895,"爱情",2024,103,6.2,15,1.3216,"Non_High_Revenue"
953421,"剧情",2024,90,7.17,44,0.5794,"Non_High_Revenue"
458841,"恐怖",2024,94,3.75,4,0.4692,"Non_High_Revenue"
197219,"喜剧",2024,114,6.45,10,0.5611,"Non_High_Revenue"
130683,"喜剧",2024,100,6.293,271,0.3818,"Non_High_Revenue"
112544,"剧情",2024,102,5.4,17,0.666,"Non_High_Revenue"
8441235,"纪录",2024,93,7.85,10,0.54,"High_Revenue"
35451412,"动画",2024,104,7.968,1601,8.8291,"High_Revenue"
18087522,"动画",2024,106,8.477,12504,25.5064,"High_Revenue"
6165449,"恐怖",2024,110,7.126,2081,6.7365,"High_Revenue"
3529376,"恐怖",2024,91,4.5,12,1.1766,"Non_High_Revenue"
1607066,"科幻",2024,105,6.618,992,10.4644,"Non_High_Revenue"
866719,"动作",2024,110,5.6,7,1.092,"Non_High_Revenue"
445932,"剧情",2024,0,7.4,9,1.801,"Non_High_Revenue"
306719,"剧情",2024,175,7.1,33,0.6246,"Non_High_Revenue"
258549,"纪录",2024,84,7.8,16,0.3583,"Non_High_Revenue"
287892,"剧情",2024,0,6.5,2,0.4527,"Non_High_Revenue"
1132984,"动画",2024,98,6.6,53,2.2069,"Non_High_Revenue"
10601784,"恐怖",2024,95,6,1,0.5572,"High_Revenue"
8413333,"音乐",2024,109,6.5,1,0.2389,"High_Revenue"
2078675,"恐怖",2024,119,5.5,4,1.3884,"Non_High_Revenue"
1364582,"剧情",2024,99,6,1,0.3956,"Non_High_Revenue"
816693,"剧情",2024,82,0,0,0.252,"Non_High_Revenue"
12572466,"喜剧",2024,105,6.935,3096,9.2562,"High_Revenue"
2233268,"剧情",2024,132,0,1,0.4434,"Non_High_Revenue"
20400,"惊悚",2024,105,6.486,107,0.2712,"Non_High_Revenue"
21710,"剧情",2024,139,6.9,94,1.1266,"Non_High_Revenue"
7045111,"剧情",2024,115,5,1,1.6243,"High_Revenue"
5009124,"动作",2024,111,5.792,1261,6.1676,"High_Revenue"
3557227,"纪录",2024,74,2,2,0.0895,"Non_High_Revenue"
1907772,"惊悚",2024,110,6.2,21,1.7318,"Non_High_Revenue"
1240051,"爱情",2024,125,6.19,21,1.3682,"Non_High_Revenue"
811860,"纪录",2024,110,0,0,0.1581,"Non_High_Revenue"
370868,"剧情",2024,118,8.078,1512,3.0458,"Non_High_Revenue"
274540,"剧情",2024,20,0,0,0.3904,"Non_High_Revenue"
652797,"动画",2024,69,6,1,1.5191,"Non_High_Revenue"
11942363,"喜剧",2024,111,7.4,50,2.4767,"High_Revenue"
5312751,"爱情",2024,148,7.9,134,2.326,"High_Revenue"
3873851,"剧情",2024,131,6.937,1917,7.5743,"Non_High_Revenue"
2869013,"科幻",2024,110,7.467,427,3.6664,"Non_High_Revenue"
169483,"喜剧",2024,100,6.5,46,0.6217,"Non_High_Revenue"
87951,"奇幻",2024,85,0,0,0.1737,"Non_High_Revenue"
3056276,"悬疑",2024,103,6.7,1875,6.4558,"Non_High_Revenue"
33420810,"纪录",2024,103,9.3,3,0.8161,"High_Revenue"
926630,"动画",2024,119,6.5,7,0.5927,"Non_High_Revenue"
371614,"悬疑",2024,76,6.9,9,0.7292,"Non_High_Revenue"
226671736,"犯罪",2024,131,7.2,14,4.0481,"High_Revenue"
948310,"恐怖",2024,90,1,1,0.2475,"Non_High_Revenue"
324024,"喜剧",2024,108,7.286,290,1.4597,"Non_High_Revenue"
233927,"纪录",2024,89,5.6,19,0.4122,"Non_High_Revenue"
208972,"剧情",2024,133,7,7,1.0375,"Non_High_Revenue"
105968092,"恐怖",2024,119,7.2,4510,14.5106,"High_Revenue"
1507138,"动画",2024,87,6.1,21,2.2155,"Non_High_Revenue"
5013413,"动作",2024,101,5.604,1471,6.5713,"High_Revenue"
1480393,"动画",2024,45,7.582,2220,5.1897,"Non_High_Revenue"
799977,"动画",2024,74,5.7,9,0.6046,"Non_High_Revenue"
177672,"剧情",2024,93,5.9,19,0.3332,"Non_High_Revenue"
2578563,"动画",2024,87,7.621,215,2.7396,"Non_High_Revenue"
61213096,"恐怖",2024,105,6.908,98,2.8073,"High_Revenue"
